,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number)
Run_2317,0.11258536100633633,59789.61551069354,24124.759624230803,6743.795891000091
Run_2318,0.9226335736677805,59853.41830398955,5901.753271467833,5234.06215755262
Run_2319,0.9226335736677805,59853.41830398955,5901.753271467833,5234.06215755262
Run_2320,0.9226335736677805,59853.41830398955,5901.753271467833,5234.06215755262
Run_2321,0.001133434472346467,3228.2842749374217,930337.6306191337,4311467.4967042385
Run_2322,0.001133434472346467,3228.2842749374217,930337.6306191337,4311467.4967042385
Run_2323,0.0011334336025355667,3228.283983297435,930334.9247048872,4311440.596199599
Run_2324,0.001133431996449549,3228.283444211835,930327.3309714823,4311376.014281241
Run_2325,0.001133434442065891,3228.284268164757,930079.8287427947,4311517.747757402
Run_2326,0.0012291691579503013,3256.884920438629,1075181.7181617487,4285842.466422202
Run_2327,0.001133434472346467,3228.2842749374217,930337.6306191337,4311467.4967042385
Run_2328,0.0009077475968992327,3182.147355104639,37805005.83754604,145884883.0206005
Run_2329,0.0009277602115332938,3183.741436468512,43341650.25351094,144835361.71360308
Run_2330,0.0009278428895300474,3183.770637976051,43343069.17974421,144843138.15819582
Run_2331,0.0009279392571792218,3183.8031136112677,43343475.42014403,144845096.58268845
Run_2332,0.0009277604872485909,3183.741603858255,43350260.15168942,144833332.96957925
Run_2333,0.0009075414527482592,3182.076982105478,37793575.40337008,145876769.14735788
Run_2334,0.0009277602115332938,3183.741436468512,43341650.25351094,144835361.71360308
Run_2335,0.001229164692179672,3256.8834244767927,1074920.9183033304,4285705.287875
Run_2336,0.0009277602115332938,3183.741436468512,43341650.25351094,144835361.71360308
Run_2337,0.08822687661679024,50238.87370858968,93699.07279268843,433662.6516758592
Run_2338,0.08822687661679024,50238.87370858968,93699.07279268843,433662.6516758592
Run_2339,0.08822687668293684,50238.87374447155,95172.47331934275,448110.42221153475
Run_2340,0.08822687651592588,50238.873648591645,90860.68877928045,405972.3833536151
Run_2341,0.08822688665282304,50238.87473900619,93519.99130927247,433697.75922644866
Run_2342,0.07720840836365497,45801.26434891879,90323.17959774422,614560.0007765567
Run_2343,0.08294465355241888,48135.389092986035,98848.17924686306,528050.5433713457
Run_2344,0.08822687661679024,50238.87370858968,93699.07279268843,433662.6516758592
Run_2345,0.07029578346023083,42990.2424933739,94632.08641340626,750752.1694615119
Run_2346,0.07029578325073599,42990.24237552133,89836.51821120123,691198.0690109486
Run_2347,0.07029578347553,42990.242501067536,94901.74496598172,754135.9716500485
Run_2348,0.070295760836719,42990.24040256832,95286.20637239999,750637.7649379428
Run_2349,0.08294467688792508,48135.39121432158,99762.6134247221,542426.8822034474
Run_2350,0.07720841626688303,45801.26521109314,91413.59758016124,630222.1219093662
Run_2351,0.07029578346023083,42990.2424933739,94632.08641340626,750752.1694615119
Run_2352,0.07029578346023083,42990.2424933739,94632.08641340626,750752.1694615119
Run_2353,127757.24949407823,4834.3400589615185,504.83498237975516,76624.02568574485
Run_2354,127757.24949407823,4834.3400589615185,504.83498237975516,76624.02568574485
Run_2355,127757.24949384597,4834.340058933156,500.70498320082265,75747.89005589807
Run_2356,127757.24949372193,4834.340058998782,511.0806801919563,77943.33794360461
Run_2357,127757.24818167539,4834.341403889765,504.8352878668192,76624.02977935548
Run_2358,0.0008621943667602743,3157.32376287879,26986661.44426204,87459144.48765343
Run_2359,102279.14549949416,4334.47015959142,350.28846664594437,45088.4716813881
Run_2360,832805.4360491071,5612.247437914151,3123.955875544611,477386.93112417293
Run_2361,0.0013770490269560181,3481.2737442825432,916690456.3627696,4229770107.8632946
Run_2362,0.0013775531643195921,3481.4240284073585,916690539.0388354,4229770485.0954156
Run_2363,0.0013748584410026396,3480.6048196612487,916689795.3399613,4229767002.016244
Run_2364,0.001376888430390263,3481.18418590946,912637235.5999924,4230943306.691347
Run_2365,466949.4830770108,4389.710139380685,1450.0200513763953,188025.61774315263
Run_2366,0.002141257522719029,3788.058477025939,3913823271.9112153,13611948302.486767
Run_2367,0.0007393875430745976,3111.586449576609,9464705.303784618,41242195.746670425
Run_2368,0.0013770490269560181,3481.2737442825432,916690456.3627696,4229770107.8632946
Run_2369,46848.83794102561,15825.850730834782,349.10702771954504,3641.007189857298
Run_2370,46848.83794102561,15825.850730834782,349.10702771954504,3641.007189857298
Run_2371,46848.83794102568,15825.850730915063,357.78874302937237,3984.4411251151796
Run_2372,46848.83794165898,15825.850730811017,346.3969351366666,3534.408014807472
Run_2373,46848.83794057252,15825.850730464344,349.1070260233197,3641.007189768915
Run_2374,0.005281571393964539,8741.221174443075,326561.2132102314,2124896.040535215
Run_2375,50853.158964749404,13379.572274424212,372.06526320275367,5176.57734520497
Run_2376,103587.55453140939,3598.769686248559,189.74028001938763,2014.82675975095
Run_2377,0.0012201236883797974,3332.4261988923827,33150480.08533092,83231551.39772102
Run_2378,0.0012198204210263784,3332.3230851075577,33144231.396912705,83207488.32444768
Run_2379,0.0012201469816464595,3332.4333757582667,33150488.69641857,83231575.62879665
Run_2380,0.0012201236850629832,3332.42619848429,33150462.063144244,83231554.20053303
Run_2381,129728.14344152638,3837.226257549583,362.37022568842696,5676.056610710995
Run_2382,0.0010295436292712655,3258.418333330451,12596992.207206756,39588120.81476049
Run_2383,0.0042729884302617205,7473.941758873308,497258.8787446477,2385366.0974737434
Run_2384,0.0012201236883797974,3332.4261988923827,33150480.08533092,83231551.39772102
Run_2385,0.0029361594933299743,4095.3113223268906,8778854793.904844,28649934668.19296
Run_2386,0.0029361594933299743,4095.3113223268906,8778854793.904844,28649934668.19296
Run_2387,0.0029197815357246584,4090.3959208519627,8778851547.708935,28649923356.217766
Run_2388,0.002935274927592717,4095.0497586839792,8778854644.99085,28649934319.230442
Run_2389,0.002936122145459751,4095.290660259005,8777927193.889233,28650185855.720673
Run_2390,0.0028335743523096113,4067.272737774572,7527677153.746384,28885168924.74174
Run_2391,0.001329051767883396,3476.0317699049187,805144416.821396,4282631579.7903895
Run_2392,0.08715881342295172,49797.4716339247,107193.55270724595,477605.8286171936
Run_2393,0.08233148403628761,47878.67605791286,93228.88909214726,543372.8338507626
Run_2394,0.08233148408354837,47878.67608379604,93550.28450795847,546967.1869595898
Run_2395,0.08233148403693416,47878.67605912335,93266.5289298891,543793.6189894114
Run_2396,0.08233148418426982,47878.67608572783,93230.43637649195,543372.5241920688
Run_2397,0.09424062147377882,52616.10812534847,95907.59262624671,341094.2466752331
Run_2398,0.07193754310411979,43667.472368750714,101247.9944578246,727523.256406878
Run_2399,0.0013166543625942819,3472.679406091511,674163660.9759529,4298662571.150303
Run_2400,0.08233148403628761,47878.67605791286,93228.88909214726,543372.8338507626
Run_2401,0.11218407461819634,59647.94572132824,47480.11868263674,12722.025481967205
Run_2402,0.11218407461819634,59647.94572132824,47480.11868263674,12722.025481967205
Run_2403,0.11218407461442637,59647.94571372588,47009.46898341453,11222.912160010943
Run_2404,0.11218407460906793,59647.94571322498,47508.091075652024,12815.793993704076
Run_2405,0.1122222530557402,59661.522404410374,45666.48037796404,12053.803465552588
Run_2406,0.11238844768698729,59725.542914416794,35465.32650695397,9443.332217187342
Run_2407,0.112448482566473,59722.648832250175,40502.291238000114,8944.364200088827
Run_2408,0.0028192556551436894,4062.044314285343,7478696434.720668,28899129855.99478
Run_2409,0.0013189436128678226,3472.681672170959,801024416.9752101,4281775422.199321
Run_2410,0.0013284602998836444,3475.8691570366973,801141468.674805,4282676570.399118
Run_2411,0.0013117259880136502,3469.4658768309514,788003821.753967,4195018138.5107718
Run_2412,0.0013188255183439253,3472.605691308392,796932587.4448533,4282947281.7825956
Run_2413,0.0013100746241277803,3470.4170642273043,678425787.39611,4296881402.138171
Run_2414,0.0028253286087809425,4058.941346744582,8781661841.874884,28636643262.96016
Run_2415,0.11260369290911212,59781.75482320031,29293.784169510585,6264.516071445341
Run_2416,0.0013189436128678226,3472.681672170959,801024416.9752101,4281775422.199321
Run_2417,0.0012806701212712765,3360.2903462525564,34409535.010787,82794833.94493978
Run_2418,0.0012806701212712765,3360.2903462525564,34409535.010787,82794833.94493978
Run_2419,0.001280657933319194,3360.285748570149,34409532.267504536,82794826.53623407
Run_2420,0.001280648917145005,3360.282743962237,34409530.320048794,82794822.08050962
Run_2421,0.0012806607044228277,3360.2854001356977,34189687.80370493,82853276.43699308
Run_2422,129516.7512032335,3962.0543605346743,522.9470534909913,14258.646145574417
Run_2423,0.001473823970193204,3421.9304212780903,63436515.51354176,133063198.44458944
Run_2424,0.00487878584371072,8096.173990585928,494234.779577093,2339575.9807796273
Run_2425,52649.52506162163,12712.105633467121,473.4229890694056,14929.129240413184
Run_2426,52649.525059534644,12712.105633417577,475.3718700218019,15113.446350323438
Run_2427,52649.525060103224,12712.1056334545,475.951355420766,15168.239252255333
Run_2428,52649.52585010562,12712.104832527648,473.4216919509696,14929.11351611096
Run_2429,0.004496299275909502,7432.6563964477455,652654.6015835956,2540576.210640448
Run_2430,50081.60472330953,13998.369715007724,448.59468309795704,12043.394681847665
Run_2431,152245.1957823459,4189.692531438515,720.5047382048142,22643.937389499493
Run_2432,52649.52506162163,12712.105633467121,473.4229890694056,14929.129240413184
Run_2433,0.0010159060751902872,3181.996335027328,440575.8054634864,2979980.664324919
Run_2434,0.0010159060751902872,3181.996335027328,440575.8054634864,2979980.664324919
Run_2435,0.001015922975738177,3182.0047162657675,604989.2797820171,3580307.5409091
Run_2436,0.0010159107259675405,3181.9993741165363,573527.7813480154,3449274.6059845733
Run_2437,0.0010159055341027257,3181.9962494299043,435570.00110430067,2980584.4489530437
Run_2438,0.022125152074475518,19743.99832266842,340887.31782336487,1500399.7135594487
Run_2439,0.0011116318427384678,3221.6672510937833,663957.7461533707,3524011.512983264
Run_2440,0.0018902811774484684,3708.2907685775967,1078135261.1282284,6307767615.753347
Run_2441,0.00674691892814702,4497.8578615912,16281516505.483273,25310877463.383877
Run_2442,0.006266238749768331,4287.821545128479,13842084232.862473,20949410461.389587
Run_2443,0.006734006588750153,4494.048158310546,16281514668.637949,25310874408.86317
Run_2444,0.006748653748338326,4498.812902493435,16324182972.906378,25298272635.69819
Run_2445,0.002774479161532171,4051.3276289570217,6791485672.034582,29047408240.26729
Run_2446,0.004523188837962293,4026.969499131252,7425351454.675002,12303945294.723297
Run_2447,0.019249678816510067,17917.297782926707,636240.8182877058,2111957.8853811845
Run_2448,0.00674691892814702,4497.8578615912,16281516505.483273,25310877463.383877
Run_2449,0.0013324786721740408,3477.1295111748723,855726832.5634233,4279105973.7863216
Run_2450,0.0013324786721740408,3477.1295111748723,855726832.5634233,4279105973.7863216
Run_2451,0.0013319338230075757,3476.966952431438,855726742.7574985,4279105521.135854
Run_2452,0.001329313241106325,3476.1605665845213,855725777.0014542,4279100523.5171337
Run_2453,0.0013327435925697584,3477.2762081051355,862321011.966195,4277207675.2541018
Run_2454,0.0013200821054896261,3473.5177870719435,693954016.1022292,4296351309.3520975
Run_2455,0.002069845878368662,3780.8666439636327,3709944010.282342,13823650518.702225
Run_2456,0.0009709846043746165,3154.32017793078,420558.26506477216,2767252.3581298413
Run_2457,0.0010824707484251574,3201.8882774700787,692673.01081667,3564903.0195428208
Run_2458,0.001082471664912502,3201.888578973031,692675.5443685891,3564926.8550267755
Run_2459,0.0010824724494264313,3201.88899817409,692678.5883943442,3564957.3237372534
Run_2460,0.0010824693868544024,3201.887903697541,677385.5133125038,3568172.777859752
Run_2461,0.0011674046028086766,3226.740548449188,832502.4841899909,3545773.4679095163
Run_2462,0.0009232546955763545,3140.393781574121,345995.7010824544,2774089.3932945263
Run_2463,0.002004861258581161,3762.501257858407,3149345771.220685,13900443360.912537
Run_2464,0.0010824707484251574,3201.8882774700787,692673.01081667,3564903.0195428208
Run_2465,0.11115608158814722,59072.27649782328,94882.83313169057,47135.24408352502
Run_2466,0.11115608158814722,59072.27649782328,94882.83313169057,47135.24408352502
Run_2467,0.11115608153255371,59072.276464772505,93154.41059155767,43033.41042067855
Run_2468,0.11115608135886189,59072.27633291057,82973.9729596566,21960.61089904832
Run_2469,0.11115605134202959,59072.27309711548,94786.02593874898,47157.22020384222
Run_2470,0.06286993328187934,39893.90938415249,94598.69684582161,844101.2785942757
Run_2471,0.11115608158814722,59072.27649782328,94882.83313169057,47135.24408352502
Run_2472,0.003727473017593234,4265.618405163491,98550455.86288507,125830145.96895589
Run_2473,0.0009012555395645023,3180.977973267721,311292.40196294885,5531218.406981447
Run_2474,0.0009012760493139315,3181.0020758322985,3858263.3843733678,27916755.64999267
Run_2475,0.0009018875844457068,3181.4705099554317,36245705.91624682,141812909.64332896
Run_2476,0.0009012559216704126,3180.978007592684,316381.0096985931,5531141.058839858
Run_2477,0.0037244719187804866,4263.75149860789,2206495.9938479913,5441534.026581278
Run_2478,0.0009012555395645023,3180.977973267721,311292.40196294885,5531218.406981447
Run_2479,0.06286985478326064,39893.89784322827,53266.5919512025,227452.54255260364
Run_2480,0.0009012555395645023,3180.977973267721,311292.40196294885,5531218.406981447
Run_2481,0.0006990355672910798,3091.361358484184,7256210.379463503,41870346.137409136
Run_2482,0.0006990355672910798,3091.361358484184,7256210.379463503,41870346.137409136
Run_2483,0.0006990341074024804,3091.3607332671886,7256210.070633793,41870344.53703112
Run_2484,0.0006990337985334263,3091.36052070396,7256209.9632742945,41870343.84516088
Run_2485,0.0006990348366083124,3091.3609280412347,7236932.940918456,41875300.26819005
Run_2486,0.000703877423305425,3091.766926749283,8801166.588938065,41718527.223683536
Run_2487,0.0006990355672910798,3091.361358484184,7256210.379463503,41870346.137409136
Run_2488,0.11248425192937572,59736.32164189587,38248.19599135646,8476.88744227127
Run_2489,0.11262678347418609,59791.073784994594,27575.44677785303,6480.880248877569
Run_2490,0.11262678346235397,59791.07377999611,27578.340767289505,6498.3372244938055
Run_2491,0.11262678347516031,59791.073785151435,27579.074303312347,6502.767403857385
Run_2492,0.11262886560095593,59791.51076196209,27361.37270385599,6430.213226136229
Run_2493,0.11248219485515104,59735.86701534028,38372.54297658805,8496.134015689848
Run_2494,0.11262678347418609,59791.073784994594,27575.44677785303,6480.880248877569
Run_2495,0.0007038711825464246,3091.764394376188,8777610.907404218,41724710.2001378
Run_2496,0.11262678347418609,59791.073784994594,27575.44677785303,6480.880248877569
Run_2497,0.112422142610557,59728.21843653425,36962.5942763574,9157.440804141888
