,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_2560,42999.97893,20018.97853,325.2341028,33970.42222,,,,,
Run_2561,7768.138282,51886.48177,138.631821,3114.087245,,,,,
Run_2562,1587.458528,58257.10496,370.3745455,8307.581128,,,,,
Run_2563,7768.138282,51886.48177,139.0125466,3143.751923,,,,,
Run_2564,7768.138282,51886.48177,139.1992746,3158.300178,,,,,
Run_2565,7768.138282,51886.48177,138.631821,3114.087245,,,,,
Run_2566,0.02308314,21215.46446,34170.54187,204781.5901,,,,,
Run_2567,7768.138282,51886.48177,138.631821,3114.087245,,,,,
Run_2568,7768.138282,51886.48177,138.631821,3114.087245,,,,,
Run_2569,0.02308314,21215.46446,34226.27844,205557.1953,,,,,
Run_2570,0.0802728,47065.16826,89587.95278,464456.1477,,,,,
Run_2571,0.0802728,47065.16826,89455.99565,463117.8111,,,,,
Run_2572,0.0802728,47065.16825,89712.21752,465717.0517,,,,,
Run_2573,1587.458528,58257.10495,372.8258856,8493.46032,,,,,
Run_2574,0.0802728,47065.16825,89712.21752,465717.0517,,,,,
Run_2575,0.0802728,47065.16825,89712.21752,465717.0517,,,,,
Run_2576,0.0802728,47065.16825,89712.21752,465717.0517,,,,,
Run_2577,0.00092077,3182.726696,11136557.97,33071460.11,,,,,
Run_2578,0.000892115,3180.343113,2028376.753,7997795.753,,,,,
Run_2579,0.000920736,3182.715725,11136548.26,33071434.9,,,,,
Run_2580,0.000920746,3182.718804,11136552.43,33071445.6,,,,,
Run_2581,0.00092077,3182.726696,11136557.97,33071460.11,,,,,
Run_2582,0.003447813,4172.381902,30781028.33,29729731.5,,,,,
Run_2583,0.000812407,3140.845759,5765778.413,21440038.53,,,,,
Run_2584,0.002606174,3933.973598,1358457128,4117595971,,,,,
Run_2585,0.004659887,3922.943306,1790013934,1878367175,,,,,
Run_2586,0.003593672,3821.668567,252715610.2,292980705.5,,,,,
Run_2587,0.003593412,3821.587353,252715469.5,292980569.9,,,,,
Run_2588,0.003590558,3820.559551,252242380.9,292552360.1,,,,,
Run_2589,0.001874212,3701.255382,63629800.3,310916643.5,,,,,
Run_2590,0.005125312,4077.799741,527363703.6,546150143.7,,,,,
Run_2591,0.002011664,3660.768018,4203491.779,5190972.756,,,,,
Run_2592,0.003590558,3820.559551,252242380.9,292552360.1,,,,,
Run_2593,0.112322212,59685.84035,43611.60702,7138.162001,,,,,
Run_2594,0.108770037,58510.20294,74038.78092,7336.977383,,,,,
Run_2595,0.112322212,59685.84036,44042.15426,8160.014972,,,,,
Run_2596,0.112322212,59685.84037,44242.7171,8681.439149,,,,,
Run_2597,0.112322212,59685.84035,43611.60702,7138.162001,,,,,
Run_2598,0.11254349,59770.29439,29008.21242,4793.640838,,,,,
Run_2599,0.112053496,59611.91999,49160.21146,9689.110601,,,,,
Run_2600,0.112322212,59685.84035,43611.60702,7138.162001,,,,,
Run_2601,0.112347235,59723.67367,32895.57978,8118.665745,,,,,
Run_2602,0.109644976,58887.50294,74120.45544,6503.136189,,,,,
Run_2603,0.109644976,58887.50292,73207.14347,6156.787507,,,,,
Run_2604,0.109644976,58887.50295,74460.21406,6632.323157,,,,,
Run_2605,0.107836726,58194.18436,77720.52546,10868.3544,,,,,
Run_2606,0.110139333,59036.39176,72977.45152,5716.822688,,,,,
Run_2607,0.109644976,58887.50295,74460.21406,6632.323157,,,,,
Run_2608,0.109644976,58887.50295,74460.21406,6632.323157,,,,,
Run_2609,0.001603471,3975.595727,138833.8052,745445.0403,,,,,
Run_2610,0.002919493,5904.621173,239286.7017,1194580.8,,,,,
Run_2611,0.001603471,3975.595739,138834.1507,745446.0979,,,,,
Run_2612,0.001603471,3975.595745,138834.3232,745446.6253,,,,,
Run_2613,0.001603471,3975.595727,138833.8052,745445.0403,,,,,
Run_2614,0.000800447,3114.092954,63160.41968,822528.5202,,,,,
Run_2615,0.001672687,4454.170103,89721.63789,688818.3273,,,,,
Run_2616,0.001603471,3975.595727,138833.8052,745445.0403,,,,,
Run_2617,0.000747035,3086.395956,35640.23902,728608.3701,,,,,
Run_2618,0.000813201,3107.337686,95245.40338,1275876.406,,,,,
Run_2619,0.000813202,3107.337682,95245.32493,1275875.374,,,,,
Run_2620,0.0008132,3107.337691,95245.49869,1275877.637,,,,,
Run_2621,0.003409172,6806.165297,159604.1346,1100097.619,,,,,
Run_2622,0.000900137,3146.464572,181434.6216,1515039.721,,,,,
Run_2623,0.0008132,3107.337691,95245.49869,1275877.637,,,,,
Run_2624,0.0008132,3107.337691,95245.49869,1275877.637,,,,,
Run_2625,0.112229916,59690.92975,36777.73635,5335.69689,,,,,
Run_2626,0.111474005,59474.67872,55565.80179,5152.599458,,,,,
Run_2627,0.112229916,59690.92976,36884.90458,5608.841912,,,,,
Run_2628,0.112229916,59690.92974,35624.51568,3094.312523,,,,,
Run_2629,0.112229916,59690.92975,36777.73635,5335.69689,,,,,
Run_2630,0.111685234,59482.80578,60908.3379,9946.146127,,,,,
Run_2631,0.111982562,59633.77669,39963.61793,6722.34624,,,,,
Run_2632,0.001298343,3459.93493,67818986.84,335390486.2,,,,,
Run_2633,0.002441097,3909.056112,416092979.5,1877712038,,,,,
Run_2634,0.002323082,3902.524647,2315381.833,47377745.45,,,,,
Run_2635,0.002323671,3902.860563,17796724.3,152613083.2,,,,,
Run_2636,0.002323332,3902.724514,17242873.95,150557364.5,,,,,
Run_2637,0.002503872,3904.643478,37088560.25,150158610.4,,,,,
Run_2638,0.001263574,3458.443923,1847688.577,32360341.69,,,,,
Run_2639,0.109702838,58842.05179,74158.77736,11801.83952,,,,,
Run_2640,0.002323332,3902.724514,17242873.95,150557364.5,,,,,
Run_2641,0.000905381,3181.902263,32734615.42,120716888.6,,,,,
Run_2642,0.000886528,3180.076605,12768117.12,49865391.71,,,,,
Run_2643,0.000905405,3181.909628,32734620.71,120716901.9,,,,,
Run_2644,0.000905399,3181.907828,32734619.47,120716899.4,,,,,
Run_2645,0.000905381,3181.902263,32734615.42,120716888.6,,,,,
Run_2646,0.001122734,3258.464399,48340429.83,113923366,,,,,
Run_2647,0.00069513,3091.02493,5567432.517,35351984.11,,,,,
Run_2648,0.001122654,3225.053433,851022.8471,3846333.486,,,,,
Run_2649,0.002395477,5531.178818,321181.1501,2137525.027,,,,,
Run_2650,0.001468984,4106.462608,222291.1731,1514594.744,,,,,
Run_2651,0.001468984,4106.462616,222291.3125,1514595.478,,,,,
Run_2652,0.001468984,4106.462634,222291.6051,1514597.021,,,,,
Run_2653,0.000851497,3119.055191,147509.4768,1626955.606,,,,,
Run_2654,0.001637915,3757.234697,572999.2381,1979811.47,,,,,
Run_2655,0.000754559,3120.079817,4004643.746,15572348.68,,,,,
Run_2656,0.001468984,4106.462634,222291.6051,1514597.021,,,,,
Run_2657,0.001164373,3237.795036,558735.4706,2399131.126,,,,,
Run_2658,0.001221621,3254.705631,945503.6162,3674299.863,,,,,
Run_2659,0.001164374,3237.795198,558736.989,2399144.981,,,,,
Run_2660,0.001164374,3237.795095,558736.0302,2399136.204,,,,,
Run_2661,0.001164373,3237.795036,558735.4706,2399131.126,,,,,
Run_2662,52019.62796,12801.97672,322.8818255,32599.34542,,,,,
Run_2663,0.001164373,3237.795036,558735.4706,2399131.126,,,,,
Run_2664,0.000913547,3182.255193,16830017.58,54014486.19,,,,,
Run_2665,151441.4636,4117.218695,643.9145231,63747.65882,,,,,
Run_2666,151355.7503,4335.194796,748.0381058,73954.63695,,,,,
Run_2667,151355.7503,4335.194795,751.7022671,74653.76616,,,,,
Run_2668,151355.7503,4335.194796,752.8852732,74879.16409,,,,,
Run_2669,0.000926295,3183.588718,35418582.71,112099895.1,,,,,
Run_2670,151355.7503,4335.194796,752.8852732,74879.16409,,,,,
Run_2671,48605.18832,15863.70563,374.4834662,38191.91038,,,,,
Run_2672,151355.7503,4335.194796,752.8852732,74879.16409,,,,,
Run_2673,832116.2374,4911.505496,1677.481584,137067.8987,,,,,
Run_2674,832183.5704,5016.463461,1886.939363,245395.8525,,,,,
Run_2675,832116.2374,4911.505496,1470.939444,88767.07886,,,,,
Run_2676,832116.2374,4911.505496,1688.090083,139462.7859,,,,,
Run_2677,832116.2374,4911.505496,1677.481584,137067.8987,,,,,
Run_2678,0.001838625,3700.256132,15683356.53,111303873.1,,,,,
Run_2679,832116.2374,4911.505496,1677.481584,137067.8987,,,,,
Run_2680,6.052671088,59695.13314,12953.23109,3414.036364,,,,,
Run_2681,0.11086109,59258.31494,66673.66323,7616.604487,,,,,
Run_2682,0.111741973,59531.79446,54695.64,8907.543884,,,,,
Run_2683,0.111741973,59531.79443,53229.27622,6910.671022,,,,,
Run_2684,0.111741973,59531.79445,53842.44813,7695.723606,,,,,
Run_2685,3.469807422,59778.64308,7855.024634,3624.621422,,,,,
Run_2686,0.111741973,59531.79445,53842.44813,7695.723606,,,,,
Run_2687,0.001880236,3702.344156,172420806.9,792931008.4,,,,,
Run_2688,0.111741973,59531.79445,53842.44813,7695.723606,,,,,
Run_2689,0.052154488,35331.88955,64718.74028,321056.8427,,,,,
Run_2690,0.049611292,34206.05134,62051.56919,310454.0009,,,,,
Run_2691,0.052154488,35331.88956,64837.30592,322178.7604,,,,,
Run_2692,0.052154488,35331.88956,64822.42969,322037.8296,,,,,
Run_2693,0.052154488,35331.88955,64718.74028,321056.8427,,,,,
Run_2694,0.045891412,32526.59763,59815.77633,349163.5917,,,,,
Run_2695,0.06043944,38876.68365,67225.18248,280030.3036,,,,,
Run_2696,0.000785505,3138.665611,688115.5497,4280701.244,,,,,
Run_2697,0.00068512,3090.15813,224708.4145,2518052.879,,,,,
Run_2698,0.000683937,3090.065066,179252.4648,2174220.194,,,,,
Run_2699,0.000683937,3090.065074,179252.475,2174220.272,,,,,
Run_2700,0.000683937,3090.065112,179252.5172,2174220.584,,,,,
Run_2701,0.000686773,3090.288041,197251.6334,2173765.812,,,,,
Run_2702,0.000776043,3137.921036,493072.4074,3640781.497,,,,,
Run_2703,0.051846132,35127.11079,60835.35205,300660.3672,,,,,
Run_2704,0.000683937,3090.065112,179252.5172,2174220.584,,,,,
Run_2705,103090.017,3742.762732,379.4955808,23282.35701,,,,,
Run_2706,103095.4233,3729.313881,375.877198,23051.41634,,,,,
Run_2707,103090.017,3742.762732,380.967012,23511.7779,,,,,
Run_2708,103090.017,3742.762732,386.3560736,24348.62247,,,,,
Run_2709,103090.017,3742.762732,379.4955808,23282.35701,,,,,
Run_2710,102458.7268,4105.965327,286.615074,35409.39173,,,,,
Run_2711,151518.8343,4162.339663,690.5259111,59883.07106,,,,,
Run_2712,1088.618832,58746.79185,362.4114866,8141.317483,,,,,
Run_2713,635.970871,59204.36449,301.3281439,10338.08017,,,,,
Run_2714,653.6757585,59183.41935,296.6335795,10152.46392,,,,,
Run_2715,653.6757585,59183.41935,294.9338299,9955.368121,,,,,
Run_2716,653.6757583,59183.41934,296.8034752,10172.16165,,,,,
Run_2717,1615.46141,58229.89739,294.3358307,10142.49339,,,,,
Run_2718,450.6879661,59376.75108,362.061244,8362.25653,,,,,
Run_2719,150451.0332,4719.189563,504.2484167,81550.09013,,,,,
Run_2720,653.6757583,59183.41934,296.8034752,10172.16165,,,,,
Run_2721,0.002516869,5050.528417,789872.6132,2904624.249,,,,,
Run_2722,0.002450297,4957.087095,772722.9684,2831197.305,,,,,
Run_2723,0.002516869,5050.528464,789873.3889,2904627.723,,,,,
Run_2724,0.002516866,5050.527306,789841.1527,2904496.892,,,,,
Run_2725,0.002516869,5050.528417,789872.6132,2904624.249,,,,,
Run_2726,0.001633225,3747.804756,1048056.951,3586556.194,,,,,
Run_2727,0.002546159,5404.805019,561723.6649,2603526.427,,,,,
Run_2728,0.003544293,4158.527347,10365178790,26610104435,,,,,
Run_2729,0.00214452,3783.260217,3928494405,13271616391,,,,,
Run_2730,0.002122213,3775.41736,3658072486,12270353068,,,,,
Run_2731,0.002150093,3784.235382,3658102545,12270480981,,,,,
Run_2732,0.00212831,3777.458356,3658089849,12270431264,,,,,
Run_2733,0.002397206,3801.780218,4035586986,11953951437,,,,,
Run_2734,0.003053917,4089.567313,8932617243,25295037661,,,,,
Run_2735,0.001414301,3642.659174,679714.0003,2979597.686,,,,,
Run_2736,0.00212831,3777.458356,3658089849,12270431264,,,,,
Run_2737,0.001866805,3706.018742,281259880.8,1454848025,,,,,
Run_2738,0.001862369,3705.078294,238110861.3,1259386954,,,,,
Run_2739,0.001863311,3704.818863,281093492.8,1454146487,,,,,
Run_2740,0.00186704,3706.089143,281259921.5,1454848199,,,,,
Run_2741,0.001866805,3706.018742,281259880.8,1454848025,,,,,
Run_2742,0.001858727,3705.634883,266639344.2,1456078653,,,,,
Run_2743,0.001283942,3459.912336,64091449.97,491895703.9,,,,,
Run_2744,0.000928898,3155.536832,173102.4454,1380595.954,,,,,
Run_2745,0.00081638,3108.341138,86343.435,1172996.655,,,,,
Run_2746,0.000810583,3106.55068,79010.83795,1113203.396,,,,,
Run_2747,0.000810583,3106.55048,79000.72569,1113111.341,,,,,
Run_2748,0.000810584,3106.550567,79008.2319,1113171.845,,,,,
Run_2749,0.000825727,3111.24338,83260.64028,1112823.859,,,,,
Run_2750,0.00089608,3145.213599,149046.5169,1304403.465,,,,,
Run_2751,0.001280271,3459.508321,51651605.22,428747454.9,,,,,
Run_2752,0.000810584,3106.550567,79008.2319,1113171.845,,,,,
Run_2753,0.038087339,28887.91267,46418.45802,371705.6795,,,,,
Run_2754,0.063514453,40167.40967,69437.98139,492776.1702,,,,,
Run_2755,0.038087339,28887.91274,52032.6357,453872.6414,,,,,
Run_2756,0.038087339,28887.91285,56710.09039,516306.3519,,,,,
Run_2757,0.038087339,28887.91267,46418.45802,371705.6795,,,,,
Run_2758,0.048121429,33518.2465,53431.99437,321484.6743,,,,,
Run_2759,0.038087339,28887.91267,46418.45802,371705.6795,,,,,
Run_2760,0.111038368,59271.29646,64362.90915,8597.865395,,,,,
Run_2761,0.111332975,59383.75027,65002.21677,11444.32807,,,,,
Run_2762,0.112195966,59651.60879,46985.3441,10605.44962,,,,,
Run_2763,0.112195966,59651.60878,46126.76287,8407.563384,,,,,
Run_2764,0.112195966,59651.60879,47048.89524,10786.55272,,,,,
Run_2765,0.112046854,59594.8106,53641.95877,13058.66938,,,,,
Run_2766,0.112195966,59651.60879,47048.89524,10786.55272,,,,,
Run_2767,0.072376079,43860.38923,93527.96921,613192.4789,,,,,
Run_2768,0.112195966,59651.60879,47048.89524,10786.55272,,,,,
Run_2769,0.001320877,3470.919559,568804910.5,2724687863,,,,,
Run_2770,0.001292513,3459.305682,30279023.36,185950279.1,,,,,
Run_2771,0.001318657,3470.23629,568804037.6,2724683728,,,,,
Run_2772,0.001321189,3471.012229,568804955.4,2724688090,,,,,
Run_2773,0.001320877,3470.919559,568804910.5,2724687863,,,,,
Run_2774,0.001703514,3504.775484,878861484.6,2582645578,,,,,
Run_2775,0.001320877,3470.919559,568804910.5,2724687863,,,,,
Run_2776,0.00070352,3091.69707,6473557.515,29786420.29,,,,,
Run_2777,0.001061809,3273.122296,9835028.567,28285542.87,,,,,
Run_2778,0.000769329,3128.317429,1132208.89,4363001.413,,,,,
Run_2779,0.000769327,3128.31616,1132207.279,4362996.867,,,,,
Run_2780,0.000769329,3128.316685,1132208.288,4362999.598,,,,,
Run_2781,0.000696665,3091.066181,667321.7323,4418011.742,,,,,
Run_2782,0.000769329,3128.316685,1132208.288,4362999.598,,,,,
Run_2783,0.001379454,3465.288048,51634853.56,183480232.8,,,,,
Run_2784,0.000769329,3128.316685,1132208.288,4362999.598,,,,,
Run_2785,0.112474644,59791.90612,10903.2066,4926.892178,,,,,
Run_2786,0.111534429,59571.53734,30914.82634,3044.539281,,,,,
Run_2787,0.112474644,59791.90612,10927.34069,5452.098943,,,,,
Run_2788,0.112474644,59791.90612,10919.12909,5270.816382,,,,,
Run_2789,0.112474644,59791.90612,10903.2066,4926.892178,,,,,
Run_2790,16.1565949,59807.18475,410.9612951,4608.119623,,,,,
Run_2791,0.112536204,59802.57967,11755.28751,4505.305322,,,,,
Run_2792,0.111927145,59411.70372,78945.9202,19282.09677,,,,,
Run_2793,2320.254188,57506.28635,300.2614954,8741.52251,,,,,
Run_2794,7611.523049,52082.07995,132.813741,3747.115333,,,,,
Run_2795,7611.523049,52082.07995,133.8724971,3852.612275,,,,,
Run_2796,7611.523049,52082.07995,134.4161841,3906.772286,,,,,
Run_2797,0.108976622,58456.07483,92805.05619,14363.34762,,,,,
Run_2798,8647.097983,51068.62372,121.4283287,4094.885654,,,,,
Run_2799,44.57062726,59653.33201,251.7803722,2657.492687,,,,,
Run_2800,7611.523049,52082.07995,134.4161841,3906.772286,,,,,
Run_2801,0.000675177,3089.375749,50590.57582,1036418.799,,,,,
Run_2802,0.000693957,3090.87298,1957613.378,12754258.67,,,,,
Run_2803,0.000675177,3089.375755,50590.58145,1036418.874,,,,,
Run_2804,0.000675177,3089.375349,46678.23127,1011542.112,,,,,
Run_2805,0.000675177,3089.375749,50590.57582,1036418.799,,,,,
Run_2806,0.000683126,3090.002731,66229.39987,1036211.974,,,,,
Run_2807,0.000827053,3175.205923,228804.5605,2157626.137,,,,,
Run_2808,0.00126531,3458.458472,1122404.799,19974145.85,,,,,
Run_2809,0.002403575,3903.41603,13751353.88,87967109.31,,,,,
Run_2810,0.002575297,3920.804858,1480861428,4590092510,,,,,
Run_2811,0.002622388,3941.095572,1684712556,5104889391,,,,,
Run_2812,0.002587812,3928.138021,1661570950,5037740290,,,,,
Run_2813,0.002531931,3924.010257,1418273218,5062663027,,,,,
Run_2814,0.001296772,3460.858026,153266575.5,837199415,,,,,
Run_2815,0.000922163,3182.805833,13078206.79,38609713.34,,,,,
Run_2816,0.002587812,3928.138021,1661570950,5037740290,,,,,
Run_2817,0.000697496,3091.130737,73586.78155,761528.8647,,,,,
Run_2818,0.000696136,3091.025306,50936.08217,608436.122,,,,,
Run_2819,0.000697497,3091.131407,81203.28571,786993.0473,,,,,
Run_2820,0.000697497,3091.131279,81197.42575,786974.6594,,,,,
Run_2821,0.000697496,3091.130737,73586.78155,761528.8647,,,,,
Run_2822,0.000667493,3088.766061,24366.14973,761828.8218,,,,,
Run_2823,0.000809917,3140.578572,181872.3622,1123834.598,,,,,
Run_2824,0.001292426,3458.702137,1309764.312,11610322.27,,,,,
Run_2825,0.00176838,3699.355668,1845801.144,30933817.39,,,,,
Run_2826,0.001760139,3699.263956,1049212.797,20700267.12,,,,,
Run_2827,0.001760145,3699.266129,1049532.065,20702185.08,,,,,
Run_2828,0.001760148,3699.267206,1049534.176,20702206.66,,,,,
Run_2829,0.00189179,3700.524749,3649150.084,20679578.73,,,,,
Run_2830,0.001252835,3458.329752,285415.7366,8752348.866,,,,,
Run_2831,0.000735998,3134.746094,41845.10109,908905.7049,,,,,
Run_2832,0.001760148,3699.267206,1049534.176,20702206.66,,,,,
Run_2833,0.06050274,38911.60544,80709.69668,564056.1924,,,,,
Run_2834,0.0592804,38390.9053,79255.17454,556044.8399,,,,,
Run_2835,0.06050274,38911.60544,80537.22257,562111.2045,,,,,
Run_2836,0.06050274,38911.60541,79624.07907,551871.0535,,,,,
Run_2837,0.06050274,38911.60544,80709.69668,564056.1924,,,,,
Run_2838,0.093663829,52423.78378,97817.48707,223190.451,,,,,
Run_2839,0.055496323,36772.54596,81125.95679,614574.93,,,,,
Run_2840,0.000971589,3168.704164,247281.5334,1708325.799,,,,,
Run_2841,0.00131987,3283.743777,580113.5517,1942202.572,,,,,
Run_2842,0.001314877,3282.316726,541384.6423,1840222.586,,,,,
Run_2843,0.001314879,3282.317429,541393.3845,1840264.996,,,,,
Run_2844,0.001314874,3282.315982,541296.4923,1839952.381,,,,,
Run_2845,0.001042815,3200.758644,342877.0554,1857331.175,,,,,
Run_2846,0.001162323,3225.539916,361135.734,1612341.212,,,,,
Run_2847,0.090521439,51171.24983,98832.80462,237342.9418,,,,,
Run_2848,0.001314874,3282.315982,541296.4923,1839952.381,,,,,
Run_2849,0.00094418,3146.580165,291164.6783,2190230.631,,,,,
Run_2850,0.000942216,3146.014779,277303.2422,2111845.986,,,,,
Run_2851,0.000944178,3146.579478,291120.1024,2189914.855,,,,,
Run_2852,0.00094418,3146.580129,291164.3247,2190227.771,,,,,
Run_2853,0.00094418,3146.580165,291164.6783,2190230.631,,,,,
Run_2854,36627.17553,24977.19686,289.6632742,29215.40866,,,,,
Run_2855,0.00094418,3146.580165,291164.6783,2190230.631,,,,,
Run_2856,0.000701039,3091.479778,5338410.607,27366208.68,,,,,
Run_2857,102744.1193,3942.136292,324.9802541,29784.93472,,,,,
Run_2858,102751.9484,3927.184614,341.4555425,33593.58719,,,,,
Run_2859,102751.9484,3927.184614,323.4710254,30018.72764,,,,,
Run_2860,102751.9485,3927.184614,320.2659106,29367.39145,,,,,
Run_2861,0.000700761,3091.437116,4966999.851,25578870.81,,,,,
Run_2862,102751.9485,3927.184614,320.2659106,29367.39145,,,,,
Run_2863,37075.35425,24544.86411,271.3152718,25942.61585,,,,,
Run_2864,102751.9485,3927.184614,320.2659106,29367.39145,,,,,
Run_2865,20.73593149,59751.34974,354.453701,4378.553316,,,,,
Run_2866,21.86717581,59744.09507,345.85981,4272.354766,,,,,
Run_2867,20.73593149,59751.34974,354.2102655,4368.17539,,,,,
Run_2868,20.73593149,59751.34974,354.4200631,4377.119298,,,,,
Run_2869,20.73593149,59751.34974,354.453701,4378.553316,,,,,
Run_2870,0.111342399,59410.14379,62084.88286,10327.71453,,,,,
Run_2871,20.73593149,59751.34974,354.453701,4378.553316,,,,,
Run_2872,20.73593149,59751.34974,354.453701,4378.553316,,,,,
Run_2873,0.111342399,59410.14379,62065.83153,10305.41262,,,,,
Run_2874,0.111258884,59384.21365,63352.98792,10305.1413,,,,,
Run_2875,0.111258884,59384.21365,63338.42602,10289.21518,,,,,
Run_2876,0.111258884,59384.21365,63335.11591,10285.59744,,,,,
Run_2877,21.86717581,59744.09507,345.5784805,4260.361402,,,,,
Run_2878,0.111258884,59384.21365,63335.11591,10285.59744,,,,,
Run_2879,0.111258884,59384.21365,63335.11591,10285.59744,,,,,
