,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number),,,,,
Run_1520,832403.5995,5073.399164,1975.28658,228102.1544,,,,,
Run_1521,0.00126383,3458.431019,363187.4685,8185806.101,,,,,
Run_1522,0.001315754,3470.104788,538057534.2,3016248094,,,,,
Run_1523,0.00126383,3458.431087,363187.5275,8185806.93,,,,,
Run_1524,0.00126383,3458.43109,363187.5327,8185806.968,,,,,
Run_1525,0.00126383,3458.43108,365975.7092,8185783.387,,,,,
Run_1526,0.001262948,3458.422786,354063.0146,8185873.71,,,,,
Run_1527,0.00126383,3458.431019,363187.4685,8185806.101,,,,,
Run_1528,0.00126383,3458.431019,363187.4685,8185806.101,,,,,
Run_1529,0.001262947,3458.422955,356720.1333,8185854.32,,,,,
Run_1530,0.00131557,3470.109,532715019.5,3016616058,,,,,
Run_1531,0.00131555,3470.102978,532715014.7,3016616065,,,,,
Run_1532,0.001315775,3470.157714,531542919.2,3016908424,,,,,
Run_1533,0.001316476,3470.332024,539245926.8,3015952035,,,,,
Run_1534,0.001315823,3470.183965,532715052.9,3016616241,,,,,
Run_1535,0.001315823,3470.183965,532715052.9,3016616241,,,,,
Run_1536,0.001315823,3470.183965,532715052.9,3016616241,,,,,
Run_1537,0.001293202,3458.709932,690781.2503,6183088.167,,,,,
Run_1538,0.001654869,3495.344877,576996980.4,1671723596,,,,,
Run_1539,0.001293194,3458.707155,689368.6957,6178650.212,,,,,
Run_1540,0.001293201,3458.709628,690780.7832,6183085.777,,,,,
Run_1541,0.001293203,3458.710537,718655.2497,6182591.406,,,,,
Run_1542,462066.7212,4509.108191,1304.875291,68632.57095,,,,,
Run_1543,0.001901196,3700.588729,2471629.469,14273233.41,,,,,
Run_1544,0.001293202,3458.709932,690781.2503,6183088.167,,,,,
Run_1545,825170.6675,5686.616532,2276.372226,104653.7422,,,,,
Run_1546,823297.7725,6362.639337,12769.60918,1952049.704,,,,,
Run_1547,823297.7726,6362.63932,10136.3314,1599316.21,,,,,
Run_1548,823297.7739,6362.637804,8328.996737,1348480.737,,,,,
Run_1549,0.002603714,3772.761069,2186708661,5038175023,,,,,
Run_1550,461096.5007,5033.819582,3491.098414,568384.0558,,,,,
Run_1551,823297.7725,6362.63931,8328.991572,1348480.74,,,,,
Run_1552,823297.7725,6362.63931,8328.991572,1348480.74,,,,,
Run_1553,0.001883109,3708.610729,403817471.5,1954570822,,,,,
Run_1554,0.001827265,3700.497273,32745629.06,242712870.5,,,,,
Run_1555,0.001882413,3708.394803,403817162.6,1954569603,,,,,
Run_1556,0.00188397,3708.86964,403817641.4,1954571506,,,,,
Run_1557,0.001882957,3708.525429,399889161,1955017127,,,,,
Run_1558,0.001893312,3709.257532,430142268.1,1952141487,,,,,
Run_1559,0.001288152,3460.510466,92337887.69,652402665.8,,,,,
Run_1560,0.001883109,3708.610729,403817471.5,1954570822,,,,,
Run_1561,0.001290931,3460.693586,97774993.21,652005357.3,,,,,
Run_1562,0.00127663,3458.711783,8577593.979,89332575.55,,,,,
Run_1563,0.001276601,3458.702153,8577582.511,89332499.73,,,,,
Run_1564,0.001276629,3458.711703,8634506.618,89330032.03,,,,,
Run_1565,0.001273447,3458.666445,7871020.575,89354685.82,,,,,
Run_1566,0.001838567,3700.67126,35392740.3,242624740.9,,,,,
Run_1567,0.001276627,3458.710444,8577593.316,89332570.26,,,,,
Run_1568,0.001276627,3458.710444,8577593.316,89332570.26,,,,,
Run_1569,0.001965181,3732.705119,1721642927,6455095460,,,,,
Run_1570,0.001782012,3699.449882,293117.783,5938471.39,,,,,
Run_1571,0.001980189,3737.560876,1721684295,6455293953,,,,,
Run_1572,0.001969353,3734.143135,1721674504,6455253425,,,,,
Run_1573,0.001964973,3732.576523,1715067937,6456468263,,,,,
Run_1574,0.001910335,3724.245651,1301605613,6512194691,,,,,
Run_1575,0.001308165,3465.99795,392780336.4,2055557893,,,,,
Run_1576,0.001965181,3732.705119,1721642927,6455095460,,,,,
Run_1577,0.001297098,3464.871975,294082432.3,2065866311,,,,,
Run_1578,0.001243353,3458.241215,56364.31367,2734876.189,,,,,
Run_1579,0.001243353,3458.241269,56364.97772,2734889.3,,,,,
Run_1580,0.001243353,3458.241275,56505.31897,2734889.262,,,,,
Run_1581,0.001259912,3458.390885,89569.75667,2734677.203,,,,,
Run_1582,0.001732714,3699.008697,165564.3992,5939785.5,,,,,
Run_1583,0.001243353,3458.241272,56364.98149,2734889.433,,,,,
Run_1584,0.001243353,3458.241272,56364.98149,2734889.433,,,,,
Run_1585,1233969.314,4388.442775,605.3619846,17108.62179,,,,,
Run_1586,1234122.718,4437.027854,625.992343,17577.80477,,,,,
Run_1587,1233969.314,4388.442775,575.3086679,13660.74737,,,,,
Run_1588,1233969.314,4388.442775,636.9665221,20720.47898,,,,,
Run_1589,1233969.303,4388.450442,605.374297,17108.74898,,,,,
Run_1590,0.002530106,3907.142819,192770333.5,648655192.7,,,,,
Run_1591,1233969.314,4388.442775,605.3619846,17108.62179,,,,,
Run_1592,1233969.314,4388.442775,605.3619846,17108.62179,,,,,
Run_1593,0.002531859,3907.858989,192399918.7,653083840.1,,,,,
Run_1594,0.002608189,3926.417276,1067607956,3053338437,,,,,
Run_1595,0.002580828,3913.392103,858098149.4,2586838209,,,,,
Run_1596,0.002602982,3924.742294,1076407132,3052158950,,,,,
Run_1597,1234122.71,4437.034563,648.4126347,20121.40171,,,,,
Run_1598,0.002602705,3924.570689,1067570715,3053228289,,,,,
Run_1599,0.002602705,3924.570689,1067570715,3053228289,,,,,
Run_1600,0.002602705,3924.570689,1067570715,3053228289,,,,,
Run_1601,466589.7945,4077.010199,839.3386857,101736.7748,,,,,
Run_1602,466533.0003,3976.222672,687.8607268,46892.03443,,,,,
Run_1603,466589.7945,4077.010199,859.4038582,106987.2326,,,,,
Run_1604,466589.7945,4077.010199,852.9871277,105316.286,,,,,
Run_1605,466701.8992,4077.179375,839.5862047,101738.734,,,,,
Run_1606,0.001311938,3460.91604,76265057.09,310236686.9,,,,,
Run_1607,832169.5957,5029.176573,1877.823797,245418.5707,,,,,
Run_1608,466589.7945,4077.010199,839.3386857,101736.7748,,,,,
Run_1609,0.001954501,3708.141533,304300468.3,894521313.4,,,,,
Run_1610,0.001899495,3700.760213,12176093.34,58609984.62,,,,,
Run_1611,0.001899515,3700.76625,12176099.7,58610005.04,,,,,
Run_1612,0.001899549,3700.784326,12827179.9,58588094.61,,,,,
Run_1613,832867.29,4890.836887,1651.201956,116608.1338,,,,,
Run_1614,0.001293808,3458.769532,3758941.871,23356649.14,,,,,
Run_1615,0.001899526,3700.76984,12176102.05,58610012.43,,,,,
Run_1616,0.001899526,3700.76984,12176102.05,58610012.43,,,,,
Run_1617,0.002004164,3754.928049,2511250281,10499927493,,,,,
Run_1618,0.001918488,3716.056237,727822108.6,3074203912,,,,,
Run_1619,0.002002124,3754.323526,2511249978,10499926270,,,,,
Run_1620,0.001999895,3753.653525,2511249526,10499924414,,,,,
Run_1621,0.002004362,3755.037077,2516128953,10498743027,,,,,
Run_1622,0.001979048,3749.534458,2273151594,10539422146,,,,,
Run_1623,0.002805572,4039.349457,6199742283,21641047166,,,,,
Run_1624,0.002004164,3754.928049,2511250281,10499927493,,,,,
Run_1625,0.002726037,4019.798309,5621054113,21746384028,,,,,
Run_1626,0.002542794,3936.779763,1564942045,6190294243,,,,,
Run_1627,0.002544303,3937.235521,1564942393,6190295378,,,,,
Run_1628,0.002539112,3935.560739,1557351574,6191291348,,,,,
Run_1629,0.002589502,3940.737717,1786968327,6164284387,,,,,
Run_1630,0.001893519,3713.233746,642664758.6,3083438375,,,,,
Run_1631,0.002539388,3935.720923,1564940484,6190288713,,,,,
Run_1632,0.002539388,3935.720923,1564940484,6190288713,,,,,
Run_1633,0.001289737,3461.845986,170979263.8,1212358784,,,,,
Run_1634,0.001301776,3466.8157,425497011.2,2861123932,,,,,
Run_1635,0.001287735,3461.040041,169432608.9,1202805169,,,,,
Run_1636,0.001288995,3461.579719,170953631.3,1212168978,,,,,
Run_1637,0.001289742,3461.849217,171140125.8,1212332588,,,,,
Run_1638,0.001300418,3462.83864,216861451.8,1208159063,,,,,
Run_1639,0.001890536,3714.65931,756990502.8,3735178923,,,,,
Run_1640,0.001289737,3461.845986,170979263.8,1212358784,,,,,
Run_1641,0.001914223,3710.522381,874314956.7,3427994101,,,,,
Run_1642,0.001977132,3742.462876,2328744372,9064555401,,,,,
Run_1643,0.001960055,3735.400301,2317471933,9003527811,,,,,
Run_1644,0.001942751,3726.041123,2164943130,8395799578,,,,,
Run_1645,0.001905969,3720.791851,1772964083,8448935140,,,,,
Run_1646,0.001303036,3464.453886,488451209.9,2655329453,,,,,
Run_1647,0.001942805,3726.085426,2168365125,8395073457,,,,,
Run_1648,0.001942805,3726.085426,2168365125,8395073457,,,,,
Run_1649,0.00250782,3905.057396,42054203.08,176577811.4,,,,,
Run_1650,0.002586812,3914.391526,449643367.7,1315868122,,,,,
Run_1651,0.002507797,3905.050268,42054200.44,176577798.9,,,,,
Run_1652,0.002507815,3905.055749,42054202.89,176577808.7,,,,,
Run_1653,0.002507831,3905.063298,42320212.97,176568947.3,,,,,
Run_1654,1222457.369,6031.029206,3019.682609,212885.3563,,,,,
Run_1655,0.001288186,3458.737045,4454810.424,37431059.13,,,,,
Run_1656,0.00250782,3905.057396,42054203.08,176577811.4,,,,,
Run_1657,466858.8286,4155.578996,988.6181406,49068.99696,,,,,
Run_1658,467291.5604,4389.59668,1325.55439,66942.40605,,,,,
Run_1659,467291.5604,4389.59668,1323.581658,66650.35314,,,,,
Run_1660,467291.5603,4389.596815,1322.712909,66521.69165,,,,,
Run_1661,0.001296927,3459.64473,44640532,239364184.8,,,,,
Run_1662,1223833.301,6913.27036,4333.479358,311320.9813,,,,,
Run_1663,467291.5604,4389.59668,1322.712862,66521.69165,,,,,
Run_1664,467291.5604,4389.59668,1322.712862,66521.69165,,,,,
Run_1665,0.002362213,3903.173053,35765596.09,295171651.5,,,,,
Run_1666,0.002343019,3902.864416,20372857.33,193450858.6,,,,,
Run_1667,0.002363654,3903.886206,51637855.3,359712894.1,,,,,
Run_1668,0.00236206,3903.034335,23383925.65,229820673,,,,,
Run_1669,0.002362209,3903.170286,35469775.91,295175211.8,,,,,
Run_1670,1222046.371,5922.61264,2545.495654,181925.4521,,,,,
Run_1671,0.002362213,3903.173053,35765596.09,295171651.5,,,,,
Run_1672,0.002362213,3903.173053,35765596.09,295171651.5,,,,,
Run_1673,1222046.361,5922.621416,2919.265977,273045.7512,,,,,
Run_1674,1222023.954,5892.939133,2418.36035,139876.04,,,,,
Run_1675,1222023.954,5892.939133,2857.713377,243386.9682,,,,,
Run_1676,1222023.966,5892.929661,2845.137843,240552.2593,,,,,
Run_1677,0.002343784,3903.250603,29271144.67,234451669.8,,,,,
Run_1678,1222023.954,5892.939133,2845.145456,240552.3317,,,,,
Run_1679,1222023.954,5892.939133,2845.145456,240552.3317,,,,,
Run_1680,1222023.954,5892.939133,2845.145456,240552.3317,,,,,
Run_1681,0.001408054,3474.03215,409272962.9,1556520076,,,,,
Run_1682,0.001392546,3471.709119,344715322.2,1316974884,,,,,
Run_1683,0.001407948,3474.000446,409272943.8,1556520012,,,,,
Run_1684,0.00140798,3474.010209,409272953,1556520079,,,,,
Run_1685,0.001408042,3474.025855,408988534.7,1556578075,,,,,
Run_1686,0.001303093,3464.515623,275492930.1,1592176648,,,,,
Run_1687,0.001408054,3474.03215,409272962.9,1556520076,,,,,
Run_1688,0.001408054,3474.03215,409272962.9,1556520076,,,,,
Run_1689,0.001302956,3464.472177,275282994.2,1592217112,,,,,
Run_1690,0.001300729,3463.529457,230119524.5,1343653874,,,,,
Run_1691,0.00130071,3463.523842,230119520.7,1343653861,,,,,
Run_1692,0.00130067,3463.513496,230305197.7,1343620368,,,,,
Run_1693,0.001392375,3471.655378,344460093.4,1317023620,,,,,
Run_1694,0.001300662,3463.509417,230119510.9,1343653806,,,,,
Run_1695,0.001300662,3463.509417,230119510.9,1343653806,,,,,
Run_1696,0.001300662,3463.509417,230119510.9,1343653806,,,,,
Run_1697,834428.979,6068.426731,3593.38114,295823.835,,,,,
Run_1698,834352.7605,6045.986496,3542.769829,291665.8518,,,,,
Run_1699,834428.979,6068.426731,3563.984199,290777.5108,,,,,
Run_1700,834428.979,6068.426731,3642.797136,304256.7601,,,,,
Run_1701,834428.9797,6068.425553,3593.379224,295823.8152,,,,,
Run_1702,0.001983515,3755.674667,2699820219,13154325138,,,,,
Run_1703,467730.278,4541.804937,1580.711521,104370.7393,,,,,
Run_1704,834428.979,6068.426731,3593.38114,295823.835,,,,,
Run_1705,0.00131225,3471.308401,608486483.5,4063807233,,,,,
Run_1706,0.001309406,3469.871478,534550412.2,3565197775,,,,,
Run_1707,0.001307523,3469.284134,534549435.3,3565191177,,,,,
Run_1708,0.001308918,3469.697532,532011140.2,3565857582,,,,,
Run_1709,467696.0462,4535.703008,1580.587092,105479.5776,,,,,
Run_1710,0.001974477,3750.591912,2399836721,11475325692,,,,,
Run_1711,0.001309015,3469.752687,534550311.4,3565197113,,,,,
Run_1712,0.001309015,3469.752687,534550311.4,3565197113,,,,,
Run_1713,0.001292259,3460.198797,72853764.74,458542763.9,,,,,
Run_1714,0.001290563,3459.81535,55357504.78,361896962.9,,,,,
Run_1715,0.001292252,3460.196772,72853763.82,458542758.8,,,,,
Run_1716,0.001292165,3460.170163,72853748.09,458542681.1,,,,,
Run_1717,0.001292226,3460.180676,72042044.99,458634920.4,,,,,
Run_1718,0.001301569,3460.829619,97990094.96,457547656.4,,,,,
Run_1719,0.001898471,3707.187038,317658109.4,1349965807,,,,,
Run_1720,0.001292259,3460.198797,72853764.74,458542763.9,,,,,
Run_1721,0.001934373,3709.286771,407846224.4,1345009948,,,,,
Run_1722,0.001928438,3707.243457,311593439.2,1050107879,,,,,
Run_1723,0.001928825,3707.359389,311593506.2,1050108070,,,,,
Run_1724,0.001928598,3707.35139,317472492.1,1049468287,,,,,
Run_1725,0.001890933,3705.245945,234700836.7,1054275175,,,,,
Run_1726,0.001299937,3460.276724,74188114.22,361262211,,,,,
Run_1727,0.001928369,3707.222799,311593423.5,1050107835,,,,,
Run_1728,0.001928369,3707.222799,311593423.5,1050107835,,,,,
Run_1729,0.002454546,3908.666282,245066293.4,1106150699,,,,,
Run_1730,0.002690238,3990.681553,4079866811,14583517217,,,,,
Run_1731,0.00245265,3908.036405,245051933.5,1106106110,,,,,
Run_1732,0.002454455,3908.638351,245066262.6,1106150596,,,,,
Run_1733,0.002454706,3908.756902,249253023.3,1105902452,,,,,
Run_1734,0.003116424,3942.682076,556218177,1057488033,,,,,
Run_1735,0.002454546,3908.666282,245066293.4,1106150699,,,,,
Run_1736,0.002454546,3908.666282,245066293.4,1106150699,,,,,
Run_1737,0.003111822,3941.185956,560186088.1,1057022097,,,,,
Run_1738,0.004347259,4146.724629,7072656015,13312331268,,,,,
Run_1739,0.004300197,4131.4683,7072551189,13312070119,,,,,
Run_1740,0.004291958,4128.389464,7050739770,13316841757,,,,,
Run_1741,0.002657043,3980.06934,4116215605,14575456725,,,,,
Run_1742,0.004292645,4128.813619,7072447838,13311781269,,,,,
Run_1743,0.004292645,4128.813619,7072447838,13311781269,,,,,
Run_1744,0.004292645,4128.813619,7072447838,13311781269,,,,,
Run_1745,0.003339099,3653.818804,2318520701,2278172213,,,,,
Run_1746,0.002497563,3551.14466,149922051.1,143769791.1,,,,,
Run_1747,0.003332446,3651.637656,2318503602,2278145261,,,,,
Run_1748,0.00332293,3648.263412,2318201818,2277555364,,,,,
Run_1749,0.003328246,3648.525024,2065524742,2262382400,,,,,
Run_1750,0.001307905,3468.058368,475694368.5,2651763031,,,,,
Run_1751,0.006386969,4186.239896,9056922067,7171189521,,,,,
Run_1752,0.003339099,3653.818804,2318520701,2278172213,,,,,
Run_1753,0.001929031,3727.266346,1840314056,8257313786,,,,,
Run_1754,0.001841777,3701.006186,65065958.4,421887535.4,,,,,
Run_1755,0.001842084,3701.125914,65154631.73,422199799.9,,,,,
Run_1756,0.001841406,3700.831905,64196042.06,417843359.2,,,,,
Run_1757,0.004302824,3874.98739,408509498.4,388814113.9,,,,,
Run_1758,0.001277439,3458.751074,15440052.72,149843240.2,,,,,
Run_1759,0.001841395,3700.827585,63898716.45,417848815.5,,,,,
Run_1760,0.001841395,3700.827585,63898716.45,417848815.5,,,,,
Run_1761,0.001940847,3716.553072,778814264.5,2716964692,,,,,
Run_1762,0.001831198,3699.93314,2266471.606,22192079.27,,,,,
Run_1763,0.001943777,3717.445846,778815159.3,2716967495,,,,,
Run_1764,0.001934588,3714.398945,778681125.3,2716426116,,,,,
Run_1765,0.00194056,3716.388068,771047657.8,2718153589,,,,,
Run_1766,0.001932767,3715.653382,738862997.3,2720063096,,,,,
Run_1767,0.002646819,3944.000929,1909521637,5422901995,,,,,
Run_1768,0.001940847,3716.553072,778814264.5,2716964692,,,,,
Run_1769,0.002630533,3942.315646,1788468076,5435537527,,,,,
Run_1770,0.002373333,3903.036334,4465283.187,38567102.59,,,,,
Run_1771,0.002373383,3903.053356,4467584.024,38574219.37,,,,,
Run_1772,0.002373385,3903.054485,4639969.234,38572691.61,,,,,
Run_1773,0.002399626,3903.300927,5010026.555,38569229.18,,,,,
Run_1774,0.001818526,3699.81232,1974242.809,22194855.62,,,,,
Run_1775,0.002373375,3903.05078,4467581.874,38574207.45,,,,,
Run_1776,0.002373375,3903.05078,4467581.874,38574207.45,,,,,
Run_1777,0.002269973,3902.133719,5338493.838,74549052,,,,,
Run_1778,0.002476863,3923.453807,957712641.3,4447790991,,,,,
Run_1779,0.002269959,3902.129376,5338480.369,74548955.56,,,,,
Run_1780,0.002269981,3902.136416,5338496.458,74549074.29,,,,,
Run_1781,0.002270001,3902.143826,5810442.541,74547558.35,,,,,
Run_1782,1233746.436,4276.986672,513.451812,16873.17387,,,,,
Run_1783,0.001254868,3458.354213,650831.9685,16993959.01,,,,,
Run_1784,0.002269973,3902.133719,5338493.838,74549052,,,,,
Run_1785,469766.0803,3521.82472,87.87654125,1958.050001,,,,,
Run_1786,469813.9673,3546.475498,89.28049828,2010.30104,,,,,
Run_1787,469813.9673,3546.475498,87.83683553,1900.34418,,,,,
Run_1788,469813.9676,3546.475499,88.86055828,1978.32959,,,,,
Run_1789,0.00128368,3460.514404,94382963.65,739414456.3,,,,,
Run_1790,1234169.612,4434.420509,662.4732467,21937.39196,,,,,
Run_1791,469813.9673,3546.475498,88.86055644,1978.329575,,,,,
Run_1792,469813.9673,3546.475498,88.86055644,1978.329575,,,,,
Run_1793,466877.7256,4157.167879,976.535931,30645.7109,,,,,
Run_1794,466961.4127,4208.82701,1047.206349,32893.22807,,,,,
Run_1795,466877.7256,4157.167879,989.0822774,32009.98434,,,,,
Run_1796,466877.7256,4157.167879,956.4876225,28462.86513,,,,,
Run_1797,466877.7269,4157.166517,976.5355805,30645.71089,,,,,
Run_1798,0.00128577,3458.644218,974390.9088,10614129.32,,,,,
Run_1799,466877.7256,4157.167879,976.535931,30645.7109,,,,,
Run_1800,466877.7256,4157.167879,976.535931,30645.7109,,,,,
Run_1801,0.001285772,3458.644967,986417.2415,10613895.88,,,,,
Run_1802,0.001287686,3458.669923,1608934.092,15178780.77,,,,,
Run_1803,0.001287703,3458.675643,1610093.945,15182903.39,,,,,
Run_1804,0.001287698,3458.674039,1591486.306,15183370.72,,,,,
Run_1805,466961.4138,4208.825799,1052.739896,33493.86083,,,,,
Run_1806,0.001287699,3458.674427,1610091.662,15182891.39,,,,,
Run_1807,0.001287699,3458.674427,1610091.662,15182891.39,,,,,
Run_1808,0.001287699,3458.674427,1610091.662,15182891.39,,,,,
Run_1809,0.002593354,3932.894618,1409093956,4603766804,,,,,
Run_1810,0.002603968,3937.016591,1610192643,5226276525,,,,,
Run_1811,0.002595865,3933.687315,1409095640,4603771803,,,,,
Run_1812,0.002599407,3934.762269,1409096569,4603774439,,,,,
Run_1813,0.002594219,3933.398882,1433176474,4600585622,,,,,
Run_1814,0.002503843,3925.529109,1086905371,4636292040,,,,,
Run_1815,0.001918093,3712.117892,579256797.9,2312266185,,,,,
Run_1816,0.002593354,3932.894618,1409093956,4603766804,,,,,
Run_1817,0.001880728,3710.002158,459440949.7,2323386690,,,,,
Run_1818,0.001885381,3711.413666,527303021.1,2630168751,,,,,
Run_1819,0.001884056,3711.011166,527302666.6,2630167281,,,,,
Run_1820,0.001885321,3711.316245,519592972.8,2631137517,,,,,
Run_1821,0.00192596,3714.918249,668835163.6,2616059967,,,,,
Run_1822,0.002521566,3931.375822,1278766557,5261140724,,,,,
Run_1823,0.001885632,3711.488354,527303055.5,2630168929,,,,,
Run_1824,0.001885632,3711.488354,527303055.5,2630168929,,,,,
Run_1825,0.002673996,3991.109445,4057838239,15080173591,,,,,
Run_1826,0.002692175,3999.630066,4452250158,16574430471,,,,,
Run_1827,0.002677521,3992.155908,4057838782,15080175482,,,,,
Run_1828,0.002668743,3989.522012,4057836998,15080169379,,,,,
Run_1829,0.002667869,3987.692778,3903051682,15110757756,,,,,
Run_1830,0.002740926,4003.690153,4615493113,14990640059,,,,,
Run_1831,0.002673996,3991.109445,4057838239,15080173591,,,,,
Run_1832,0.002673996,3991.109445,4057838239,15080173591,,,,,
Run_1833,0.002735908,4000.761543,4476002095,15019926474,,,,,
Run_1834,0.00274792,4007.941048,4902727746,16507578565,,,,,
Run_1835,0.002758371,4011.075008,4902729798,16507585402,,,,,
Run_1836,0.002760629,4013.278161,5051053451,16475310981,,,,,
Run_1837,0.002686119,3996.126254,4286893582,16608388737,,,,,
Run_1838,0.002754732,4009.99621,4902729200,16507584025,,,,,
